student_id,synthetic_age,enrollment_type,academic_year,major_category,gpa_direction,credit_hours_current,semesters_enrolled,expected_total_semesters,remaining_semesters,monthly_inflow_mean,cash_flow_cv,aid_disbursement_flag,aid_amount,estimated_tuition,estimated_living_cost,synthetic_debt_load,campus_employment,gig_income_flag,bill_payment_rate,savings_behavior,subscription_count,prior_delinquency,application_week,semester_phase,academic_calendar_flag,ecs,gdi,acr,cfri,opr,tgb,spra,sei,default_probability,default_flag,dataset_split
STU_004286,21.865824718254856,Full-time,2,Business,Stable,12.0,3,8,5,763.8238160560026,0.41755322822212065,1,3450.3224135465853,7423.4332486786425,4227.129716383859,7540.278368713304,0,0,0.9807919338968009,Consistent Saver,2,0,12,Late,1,0.375,0.0,0.5583951348342157,0.5824467717778794,0.9807919338968009,0.2006866005816481,0.17278371111980798,0.3916975674171078,0.01443013388649956,0,Master_Pool
STU_016042,23.358570016942018,Full-time,1,Business,Stable,16.430087688604925,1,8,7,2542.171337876207,0.13818103253227182,1,4537.997530165127,5751.3640979049005,6133.326562014971,13247.17780649189,1,1,0.9194669663530528,Sporadic,4,0,4,Early,1,0.125,0.0,1.2374476797504723,0.8618189674677281,0.9194669663530528,0.21908194510746828,0.07943232310699291,0.6562238398752361,0.0019095063165427701,0,Master_Pool
STU_010773,23.081578730324683,Part-time,3,Humanities,Declining,9.0,5,12,7,771.3330267615789,0.5020281385492396,1,3730.522735853068,5670.597226259455,4225.788372305145,16115.36362455675,1,0,0.9480148155804065,Sporadic,7,0,9,Late,1,0.4166666666666667,-1.0,0.6887216322581422,0.49797186145076044,0.9480148155804065,0.21465002687828558,0.21640681074557389,0.2693608161290711,0.021003754390032766,0,Master_Pool
STU_015756,19.951995544779855,Full-time,2,Humanities,Stable,14.203878010537629,3,8,5,613.5178524265539,0.18638857807494297,1,6755.513748955054,8656.78413627739,6446.337217231034,3114.35507359193,0,1,0.8167702394675835,No Savings,1,0,2,Mid,0,0.375,0.0,0.6097802529092373,0.813611421925057,0.8167702394675835,0.22274211194682525,0.12952435938970214,0.41739012645461865,0.008734740563162577,0,Master_Pool
STU_017417,22.695695367662825,Full-time,3,Business,Declining,15.722246314533693,5,8,3,2582.4605621864066,0.5253379146138168,1,6537.183959812462,7502.680887081131,4773.829535949679,14661.385013087314,1,0,0.9193795372444711,No Savings,2,0,2,Mid,1,0.625,-1.0,1.3739267615425506,0.47466208538618315,0.9193795372444711,0.14451042287835125,0.23432130467218543,0.6744633807712752,0.013813543646030553,0,Master_Pool
STU_012702,22.409969978425774,Full-time,4,Humanities,Improving,15.99451463625165,7,8,1,1744.5528860451986,0.01950089380157769,0,0.0,4678.980435253503,4086.3145802508975,4844.036308178091,1,0,0.9027359414831195,No Savings,4,0,2,Mid,1,0.875,1.0,0.7961182746088361,0.9804991061984223,0.9027359414831195,0.08168405225604418,0.03697957507569523,0.8605591373044181,0.000575615679102444,0,Master_Pool
STU_008791,18.0,Part-time,1,Humanities,Stable,9.0,1,12,11,645.5598462381388,0.24670138470355774,1,2399.5901689140865,8202.466883237234,4880.16942187283,5889.679014003556,0,0,0.8770032037786211,Sporadic,3,0,5,Late,1,0.08333333333333333,0.0,0.38079706854808343,0.7532986152964423,0.8770032037786211,0.28624241735863853,0.1355795927478368,0.2153985342740417,0.04960453925043781,0,Master_Pool
STU_015842,19.964207387344615,Full-time,1,STEM,Stable,12.0,2,8,6,797.7927982696865,0.28349790497474947,0,0.0,8758.701765130247,5587.236733859652,4561.397773017348,0,0,0.8971785930396663,Sporadic,4,0,11,Mid,1,0.25,0.0,0.22244422651773094,0.7165020950252505,0.8971785930396663,0.23095201760575038,0.14424558407799992,0.18622211325886545,0.021140451174262533,0,Master_Pool
STU_016491,24.01387612320172,Part-time,4,Business,Stable,7.705591172866882,7,10,3,1250.9784537535888,0.5006353685338231,0,0.0,4944.981194045085,4890.305849792087,5063.415199399745,1,1,0.9579657026269146,No Savings,3,1,6,Mid,1,0.7,0.0,0.5087715074009789,0.49936463146617693,0.9579657026269146,0.16251997001465454,0.5128644366254549,0.4643857537004894,0.05864754093504163,0,Master_Pool
STU_002413,19.479419348760054,Full-time,1,STEM,Stable,12.0,1,8,7,1921.5604523169627,0.36793014217549,1,7364.3953200007545,11207.665396024622,6946.410825024636,3830.2488854495905,0,1,0.9541975886197908,No Savings,1,0,4,Mid,1,0.125,0.0,0.8290500131214453,0.63206985782451,0.9541975886197908,0.2520246180578671,0.1609127802842588,0.45202500656072264,0.011069462834608674,0,Master_Pool
STU_013356,21.259653676185522,Full-time,2,Business,Stable,12.0,4,8,4,1819.561007072448,0.24344211544949534,1,6973.85331126518,6230.667609368954,4214.378622848163,22539.939335039773,1,0,0.9799167832072787,No Savings,4,0,11,Late,0,0.5,0.0,1.3644838924307714,0.7565578845505047,0.9799167832072787,0.16057305277895118,0.10340181121761452,0.8322419462153857,0.0035544665052093206,0,Master_Pool
STU_014933,21.34624610090048,Full-time,3,STEM,Improving,12.0,5,8,3,1807.5676721185546,0.15874585439416344,1,4425.672381310607,10456.407667479183,5381.617240836156,5158.543117175952,0,0,0.7433208491082521,Consistent Saver,3,0,5,Mid,1,0.625,1.0,0.735946757077341,0.8412541456058366,0.7433208491082521,0.16216618207978603,0.14050208702518974,0.7554733785386705,0.00310324889113202,0,Master_Pool
STU_008577,21.52947363547633,Full-time,2,STEM,Stable,12.526837154896707,4,8,4,652.9762294888193,0.3770225842442847,0,0.0,11818.523838017361,4677.690175840826,12360.600372471134,1,0,0.8961505270160832,Consistent Saver,2,0,11,Mid,1,0.5,0.0,0.15833359798563842,0.6229774157557153,0.8961505270160832,0.17081066589834826,0.18196387559288893,0.22916679899281922,0.03491624181839052,0,Master_Pool
STU_004011,21.540735534818364,Full-time,2,STEM,Improving,14.45234342412389,4,8,4,1618.4388723706998,0.1830831143759249,0,0.0,10700.54076736742,5456.211964598553,16128.706609716968,0,0,0.7287812421809192,No Savings,8,0,9,Late,0,0.5,1.0,0.4006841966872798,0.8169168856240752,0.7287812421809192,0.16611978503090682,0.15459887309609416,0.5503420983436399,0.019225926416620943,0,Master_Pool
STU_009390,22.955047189398275,Full-time,3,STEM,Stable,16.83880442683137,6,8,2,1461.1565356041408,0.285133215861669,1,2131.2623628846923,10710.445704706273,3934.8085156863162,15382.118910888883,0,0,0.9806052979475285,No Savings,1,0,5,Mid,0,0.75,0.0,0.5446056712484605,0.7148667841383309,0.9806052979475285,0.11395180214621865,0.11987169696040909,0.4973028356242302,0.005620971872745094,0,Master_Pool
STU_013807,20.05444775470569,Full-time,2,Business,Stable,13.45777790899358,4,8,4,1283.725800654793,0.28941682332877666,0,0.0,5479.123995431771,4344.78399570723,13576.723687228061,0,1,0.6086515711060428,Sporadic,5,0,12,Late,0,0.5,0.0,0.5226945536593754,0.7105831766712234,0.6086515711060428,0.16912636556737154,0.2331712579996978,0.41134727682968775,0.06687681012924278,0,Master_Pool
STU_015388,22.93103862668451,Full-time,3,Business,Improving,15.034523307008786,6,8,2,1814.4912765921922,0.12698492394519714,0,0.0,4716.431006928332,5611.279047611549,27119.631154885214,0,1,0.8480701062878915,Sporadic,3,0,8,Mid,0,0.75,1.0,0.7027661570706368,0.8730150760548029,0.8480701062878915,0.10762214988291526,0.0963729376917114,0.7763830785353183,0.002895150898319148,0,Master_Pool
STU_016642,22.08833433126968,Full-time,4,STEM,Declining,14.498672700632191,7,8,1,1076.0679947226156,0.12008550897488872,1,4088.302737044769,10813.737215328008,5790.751081442055,4556.196835607109,0,1,0.6611853752046963,No Savings,3,0,8,Early,1,0.875,-1.0,0.5054401295562823,0.8799144910251113,0.6611853752046963,0.08227790683385279,0.14967859102854658,0.3152200647781411,0.011180364846257783,0,Master_Pool
STU_004073,18.732347366391483,Full-time,3,STEM,Declining,15.831117703270362,5,8,3,1719.752564364171,0.23558495711095714,0,0.0,10473.294782937752,3810.7269268661857,21474.242754626248,0,0,0.7210046589684013,No Savings,4,0,10,Mid,0,0.625,-1.0,0.48158777669283626,0.7644150428890428,0.7210046589684013,0.1389816705511724,0.1779325851538625,0.22829388834641812,0.02047984663308803,0,Master_Pool
STU_006425,20.50894327939873,Part-time,2,Humanities,Stable,9.0,3,10,7,1660.2912609568991,0.05094509325448957,0,0.0,5297.794646204262,4705.7431303201065,3489.243126509917,1,0,0.8697276989198948,Consistent Saver,4,0,6,Early,0,0.3,0.0,0.6638816378954091,0.9490549067455104,0.8697276989198948,0.2549045370278634,0.05945972762582741,0.4219408189477045,0.007268336283691647,0,Master_Pool
STU_019863,22.79395415517326,Full-time,2,Business,Stable,16.793487427953,3,8,5,1266.5379997065436,0.3457469264895299,0,0.0,8156.475848049009,4755.265141661446,5569.950106097901,0,1,0.8467766798976569,No Savings,4,0,12,Late,1,0.375,0.0,0.39236784589029944,0.6542530735104701,0.8467766798976569,0.2077324996081514,0.18426576662651487,0.3086839229451497,0.050310134357957614,0,Master_Pool
STU_000258,20.226194961886193,Full-time,3,Humanities,Improving,12.0,6,8,2,1707.9625344583326,0.11099954956945471,0,0.0,8096.648947075278,3565.6557241153646,55679.48014808056,0,0,0.9535028630660201,Consistent Saver,3,0,1,Late,1,0.75,1.0,0.5858061790059412,0.8890004504305453,0.9535028630660201,0.10053752996531085,0.05834896090797586,0.7179030895029705,0.004655597781605751,0,Master_Pool
STU_013220,19.002884275824442,Full-time,1,Humanities,Improving,17.410402855804815,2,8,6,1988.8918654139582,0.2573894868204642,1,2243.393013265781,7324.994405598674,5934.773314472237,12844.130436584446,0,0,0.9045930099453265,No Savings,5,0,11,Mid,1,0.25,1.0,0.7691658474140354,0.7426105131795357,0.9045930099453265,0.2056830913356083,0.13157789174458775,0.6595829237070177,0.0036480189515206963,0,Master_Pool
STU_015013,23.164687182278126,Full-time,4,Business,Improving,13.955856300980354,7,8,1,2105.6896974085375,0.23619611014667477,1,6055.624092818267,6646.910216198523,3504.7350905155913,8419.197461787067,0,1,0.9422887589878822,Consistent Saver,2,0,4,Mid,0,0.875,1.0,1.4262104757419645,0.7638038898533253,0.9422887589878822,0.07668924345032911,0.11179181636230523,1.1756052378709823,0.0002639767283990028,0,Master_Pool
STU_013291,24.573588000779168,Full-time,4,STEM,Stable,12.219031354716067,7,8,1,1610.1827766487027,0.29922743292997184,1,5175.434222851745,9668.51509631846,4086.7821669862024,20889.433750066102,0,0,0.8520166874271884,Sporadic,4,0,6,Early,1,0.875,0.0,0.8444866808102562,0.7007725670700282,0.8520166874271884,0.06968371690500517,0.1640859669438322,0.6847433404051282,0.0025867239118519346,0,Master_Pool
STU_020528,24.605933402158048,Full-time,3,Business,Stable,13.518135775768227,5,8,3,910.2091672069504,0.2743192220024492,1,6757.916021758753,6555.917651205284,4781.37430895623,2794.7213388710447,0,0,0.899019488337884,Sporadic,0,1,12,Mid,1,0.625,0.0,0.917216626962336,0.7256807779975508,0.899019488337884,0.1746876716057839,0.44002184229961444,0.646108313481168,0.019540453005376393,0,Master_Pool
STU_009641,18.437947146318965,Full-time,1,STEM,Declining,15.83718894351318,1,8,7,1107.7455105139381,0.39917226169831216,1,6871.125111067818,7021.201245258161,4555.601473434231,17256.451820849295,0,1,0.9423451112817699,No Savings,5,0,4,Early,1,0.125,-1.0,0.97627189715125,0.6008277383016878,0.9423451112817699,0.21314490435378958,0.17696537129479392,0.325635948575625,0.026220030101391886,0,Master_Pool
STU_002352,22.610610709238056,Part-time,3,STEM,Stable,9.0,6,12,6,1142.1273298214103,0.523005818613821,0,0.0,6728.535069920214,5880.223533433931,13794.265153927345,1,1,0.8785048071642253,Sporadic,2,0,11,Mid,0,0.5,0.0,0.362328240471694,0.476994181386179,0.8785048071642253,0.2041432724680568,0.24565088529626083,0.33116412023584696,0.03546297177721959,0,Master_Pool
STU_006779,22.98338521434027,Full-time,1,Business,Stable,12.740986936039528,2,8,6,914.4071037307476,0.03930121589419428,1,7449.475348137624,5386.452406505902,6944.156705935196,2224.204812585587,0,0,0.8161079610227137,Consistent Saver,0,0,3,Mid,0,0.25,0.0,0.9007749464585642,0.9606987841058057,0.8161079610227137,0.25246627722700554,0.07088809805086363,0.525387473229282,0.00873229539240107,0,Master_Pool
STU_013443,21.612377065989396,Full-time,3,Business,Improving,13.525209805772883,5,8,3,1317.72475772155,0.18719655412606154,0,0.0,8899.021100875856,4391.172899804094,2699.59053754713,0,1,0.9903416730021505,Sporadic,3,0,4,Mid,1,0.625,1.0,0.396600608735774,0.8128034458739385,0.9903416730021505,0.17545307598337817,0.07777611974977947,0.585800304367887,0.005360515051545663,0,Master_Pool
STU_015404,24.82578800529641,Full-time,3,STEM,Stable,14.724266846893254,5,8,3,1388.4537567181544,0.20408672152203336,0,0.0,11065.52815258309,5650.763702997436,7430.529693133443,1,0,0.9572746192572402,Consistent Saver,3,0,11,Mid,0,0.625,0.0,0.33223965427587016,0.7959132784779667,0.9572746192572402,0.15552772574435159,0.09445230283164127,0.35361982713793505,0.005513953358161478,0,Master_Pool
STU_009013,18.0,Full-time,1,STEM,Stable,13.9602005970015,1,8,7,620.2196131655601,0.2449862812806217,1,2206.805427013976,9627.724052814807,5812.557106477792,15349.536491069119,0,1,0.7146760852206373,Consistent Saver,1,0,9,Mid,0,0.125,0.0,0.30360094037892404,0.7550137187193783,0.7146760852206373,0.21573419283899112,0.1835916869460575,0.18930047018946203,0.023300620287433422,0,Master_Pool
STU_019352,21.055718005142197,Part-time,2,Humanities,Improving,9.0,4,10,6,1248.7028779639209,0.3178184185747178,1,3046.830531520128,7339.791826357956,6960.171655187754,8672.612440774956,1,0,0.8846125567258326,Consistent Saver,5,0,6,Mid,1,0.4,1.0,0.562354026550743,0.6821815814252822,0.8846125567258326,0.21458992363400753,0.16174360041213737,0.6011770132753715,0.00972261627262802,0,Master_Pool
STU_009743,18.8714556166234,Full-time,1,Humanities,Declining,17.218756018723827,1,8,7,1399.3276970827983,0.11213086838110309,1,6269.919788874001,5152.462411628665,5486.089227829199,8084.650153146091,1,1,0.8077902966764477,No Savings,3,1,2,Mid,1,0.125,-1.0,1.1154930651640793,0.8878691316188969,0.8077902966764477,0.23110436645267815,0.4025152583495069,0.3952465325820396,0.07639565510172909,0,Master_Pool
STU_001744,23.59138094469474,Part-time,1,STEM,Stable,9.0,2,10,8,2254.5103516562017,0.3495162290325119,0,0.0,10603.087190288814,6875.623022461314,12374.633550555658,0,0,0.8299789141973533,No Savings,5,0,11,Mid,1,0.2,0.0,0.5159443286637049,0.6504837709674881,0.8299789141973533,0.23316476103433198,0.1908128173537988,0.31797216433185244,0.03737786999999573,0,Master_Pool
STU_014149,22.800998193078993,Full-time,4,Humanities,Improving,12.851666792785425,7,8,1,1627.3514859936058,0.06298517452927156,1,6517.0145195188215,7950.6874422326455,6593.397088206191,9775.208991181871,0,0,0.9068874837108631,No Savings,6,0,5,Late,1,0.875,1.0,0.8956507668963748,0.9370148254707285,0.9068874837108631,0.07544289082097917,0.05312782469844968,0.9103253834481875,0.000800657309497092,0,Master_Pool
STU_010376,22.535642104136226,Full-time,3,Business,Stable,12.0,6,8,2,1440.844468471401,0.12856513728959335,0,0.0,8666.81570435403,6566.036004332149,4534.645183681035,0,1,0.8739164788953613,Sporadic,2,0,9,Late,0,0.75,0.0,0.3783518663546873,0.8714348627104067,0.8739164788953613,0.13048081727196673,0.08925111124722893,0.41417593317734364,0.011896364649659357,0,Master_Pool
STU_015447,20.9733294501663,Full-time,2,STEM,Stable,14.992586463788513,3,8,5,887.1990401120552,0.2787593742338172,0,0.0,8979.060882354728,5047.764978378464,12416.1631172745,0,0,0.9568444685277069,No Savings,3,0,10,Early,1,0.375,0.0,0.2530006571467283,0.7212406257661828,0.9568444685277069,0.190070101472589,0.12445040913521484,0.23900032857336415,0.003899347408602768,0,Master_Pool
STU_005294,19.847218100282376,Full-time,1,STEM,Improving,12.10927308988008,1,8,7,1867.3699063794522,0.23112960764879464,1,6788.850156169042,9701.605761641868,6410.5435776274735,21090.110345097364,0,0,0.9161978139126176,Consistent Saver,4,0,2,Late,1,0.125,1.0,0.8849427522953583,0.7688703923512054,0.9161978139126176,0.20885042046771696,0.1175924988857326,0.6799713761476791,0.0028840273337119083,0,Master_Pool
STU_006276,21.652148570811786,Full-time,2,Business,Declining,14.127056015008325,3,8,5,1319.8233795078963,0.482671975130884,0,0.0,8354.051897020128,5715.006283488101,1492.9740943630757,1,1,0.9441413924538348,Sporadic,4,1,6,Mid,1,0.375,-1.0,0.37524143054193243,0.517328024869116,0.9441413924538348,0.24513772897201835,0.5098263723162032,0.10012071527096617,0.12037389097449501,0,Master_Pool
STU_014830,19.985286573959243,Full-time,2,Humanities,Stable,14.606255515820346,4,8,4,783.7753533207557,0.19683203496795693,0,0.0,4514.135681066532,4670.748186604581,7220.979519251454,0,1,0.9151498413785679,Consistent Saver,0,0,5,Mid,1,0.5,0.0,0.3413327221608027,0.8031679650320431,0.9151498413785679,0.18114337183745477,0.10418786157361237,0.32066636108040136,0.00835905492073586,0,Master_Pool
STU_003617,19.725553144397914,Full-time,1,STEM,Declining,12.424664253808498,2,8,6,2041.9077706419498,0.5473666385680799,1,3434.161191079231,7871.752650245694,4358.273611013493,3680.277477094085,0,1,0.9294290541656272,Sporadic,6,0,8,Mid,0,0.25,-1.0,0.9486318365805803,0.4526333614319201,0.9294290541656272,0.23698776858229928,0.24011793917754382,0.34931591829029013,0.04164192462927219,0,Master_Pool
STU_015093,23.64325931159901,Full-time,3,Humanities,Stable,17.795382322854685,5,8,3,2051.4506729918976,0.09506057501372116,1,4680.809465926201,6886.752858020611,4548.269970087766,8678.179199332404,0,0,0.9702912660405196,Sporadic,3,1,3,Late,1,0.625,0.0,1.1269424076895824,0.9049394249862789,0.9702912660405196,0.15286613030375587,0.34693685019333254,0.7509712038447912,0.005543145678950916,0,Master_Pool
STU_016711,19.57216478744332,Full-time,1,Humanities,Stable,15.441564347753324,1,8,7,1501.10028991181,0.509335830794036,1,4040.987039384375,7606.370596921182,6379.247491091157,5694.173164936009,0,1,0.5463339295308568,Sporadic,1,0,5,Late,1,0.125,0.0,0.7182655879643918,0.490664169205964,0.5463339295308568,0.24047086131465675,0.3398341534583573,0.39663279398219586,0.13560873675237792,0,Master_Pool
STU_007415,25.619823189584523,Part-time,4,STEM,Improving,9.0,8,10,2,1432.6999801107395,0.30138837658477097,1,6984.360666011607,8050.164462187608,5552.506881973599,12428.475724140171,0,1,0.8782409170351685,Consistent Saver,3,0,11,Mid,1,0.8,1.0,0.93475467169266,0.6986116234152291,0.8782409170351685,0.11652869792515233,0.15708307552335782,0.90737733584633,0.0016425106465669458,0,Master_Pool
STU_009617,23.327706191615402,Full-time,3,STEM,Improving,15.448685631016007,6,8,2,1854.4115104833902,0.23113512652289445,1,6713.227094835301,10852.400257871413,6378.012901417345,13747.349187920638,1,0,0.6949168955731643,Consistent Saver,2,0,7,Mid,0,0.75,1.0,0.8201122634805212,0.7688648734771055,0.6949168955731643,0.11529540043264747,0.18397898193720852,0.8350561317402605,0.006817863870378306,0,Master_Pool
STU_011451,20.453154626191008,Full-time,3,Humanities,Improving,13.69103766679278,6,8,2,894.805842467028,0.1504272662095492,1,3768.6497522684567,5610.911772815298,6756.987414185765,12186.90971114617,0,0,0.8129476625349755,No Savings,2,0,3,Early,0,0.75,1.0,0.5941084262604069,0.8495727337904508,0.8129476625349755,0.11677178630931072,0.11628660772332701,0.7220542131302035,0.0014459165614373669,0,Master_Pool
STU_019362,21.08338601302222,Full-time,3,STEM,Declining,14.532285692487184,6,8,2,1029.710725225632,0.0054396706410369455,1,4067.0811746959293,9520.910814507433,4796.367990202641,8275.553958937542,0,0,0.8752326514108888,Sporadic,3,0,3,Late,1,0.75,-1.0,0.5717513912563794,0.9945603293589631,0.8752326514108888,0.12178141312877204,0.03960607283314812,0.3108756956281897,0.012428834557079372,0,Master_Pool
STU_016465,20.042431025120123,Full-time,2,Business,Declining,13.129435055801936,3,8,5,1574.1935428601626,0.16190667298689523,1,2498.4434255778433,8401.244614682888,5195.519589219038,5008.913964751507,1,0,0.5842013991187174,No Savings,2,0,11,Mid,1,0.375,-1.0,0.6468610814398392,0.8380933270131048,0.5842013991187174,0.210320796918051,0.18950224945914285,0.2359305407199196,0.015749607661044437,0,Master_Pool
STU_019799,22.706301071834833,Full-time,3,Arts,Stable,12.0,6,8,2,1087.0384549806156,0.25568405127157623,1,5874.74338431998,8178.505342311073,5299.163042499048,7655.088697183122,0,0,0.9291714909769636,No Savings,4,0,4,Mid,1,0.75,0.0,0.7585063612163112,0.7443159487284238,0.9291714909769636,0.12284253352344261,0.1235221732155414,0.6042531806081556,0.009576221044587491,0,Master_Pool
STU_018630,19.866506514675216,Full-time,1,STEM,Stable,16.1899828839248,1,8,7,1524.4023836082824,0.5340302221532286,1,3361.0161834410083,6947.6415843841,3637.6517178098106,6962.7952496141825,0,0,0.8175012817226905,No Savings,2,0,12,Mid,0,0.125,0.0,0.8935629318758452,0.4659697778467714,0.8175012817226905,0.2350055111578195,0.2683617043444843,0.4842814659379226,0.018405124733115986,0,Master_Pool
STU_008201,18.0,Full-time,1,Business,Improving,13.454447904729966,2,8,6,1536.344004082238,0.15528335078096742,1,2842.140742476581,4778.614146029284,6330.0498881018075,4237.226525120934,0,0,0.8103803244427751,Consistent Saver,1,0,9,Late,0,0.25,1.0,0.809054692012614,0.8447166492190326,0.8103803244427751,0.23299011065409764,0.11899924297955446,0.679527346006307,0.008813337659127474,0,Master_Pool
STU_017324,24.282995408776536,Full-time,4,STEM,Stable,16.76015438336359,7,8,1,1447.2655032179382,0.3168387559289301,1,3680.104835163581,9524.066232002568,6395.914403215744,6443.991251199927,0,0,0.7942617067861495,Consistent Saver,1,0,3,Late,1,0.875,0.0,0.5947976360654337,0.6831612440710699,0.7942617067861495,0.07902662785602933,0.18845699033572716,0.5598988180327169,0.011666007731513845,0,Master_Pool
STU_011934,23.132366962298512,Full-time,2,Business,Stable,17.46511104247682,3,8,5,1072.0340751399508,0.33119400668439186,1,6089.813782799492,5452.432363959777,4796.699828559009,7011.79553004025,1,1,0.9457451765580384,Consistent Saver,4,0,8,Mid,1,0.375,0.0,1.0125686632215105,0.6688059933156081,0.9457451765580384,0.2023331432621934,0.14875404970634526,0.6187843316107553,0.007388115542968866,0,Master_Pool
STU_017444,18.0,Full-time,1,STEM,Declining,15.739432841733894,1,8,7,982.922243237704,0.3968070912884507,0,0.0,6955.783574358649,6767.522691033764,1756.9243659999418,0,0,0.9234622273058194,Consistent Saver,4,0,9,Late,1,0.125,-1.0,0.28649721116155463,0.6031929087115493,0.9234622273058194,0.2783019831389202,0.1816841683236345,-0.01925139441922269,0.17821768544569597,0,Master_Pool
STU_019099,22.406947881510483,Full-time,2,Business,Declining,15.152804577683767,3,8,5,583.3245312192893,0.2921720997768564,1,3901.168915399823,9259.823585799146,6491.157635179858,6617.16824730126,1,0,0.8704336059626909,Sporadic,3,0,7,Late,1,0.375,-1.0,0.3958145180170227,0.7078279002231436,0.8704336059626909,0.20366517944458465,0.1557387581219353,0.11040725900851134,0.07406332479842544,0,Master_Pool
STU_016235,19.32525357495553,Full-time,1,STEM,Declining,13.109759567407444,1,8,7,981.9538578063916,0.29920526613976106,1,6147.63838570155,10223.063387965598,6722.485986757211,2667.027317507156,0,0,0.5415732918537255,Sporadic,6,1,6,Mid,0,0.125,-1.0,0.5945781747245316,0.7007947338602389,0.5415732918537255,0.263584306565892,0.5572101188997868,0.13478908736226575,0.33447623983962466,1,Master_Pool
STU_004308,22.817519904517724,Full-time,4,STEM,Stable,17.236390437160974,7,8,1,1294.3946892993517,0.08342651724976084,1,4199.4659749230195,10120.39274941855,5689.010134467164,1964.0788195360385,0,1,0.9211583407282239,Consistent Saver,3,0,8,Late,1,0.875,0.0,0.5931308602223242,0.9165734827502392,0.9211583407282239,0.09140457462545477,0.057023104681437155,0.5590654301111622,0.005795342873269258,0,Master_Pool
STU_002703,25.12208680226138,Full-time,3,STEM,Improving,12.0,5,8,3,1255.6870622263853,0.2553889419498617,1,5191.586744096954,11935.631453101978,4777.677979653091,9773.194378894319,1,1,0.6576610328571542,Sporadic,3,0,11,Early,1,0.625,1.0,0.6111497566714252,0.7446110580501383,0.6576610328571542,0.15088916631461283,0.20485726692279843,0.6930748783357126,0.002687030539098769,0,Master_Pool
STU_013733,24.220309623399338,Full-time,4,Business,Declining,12.0,7,8,1,1319.7771553115913,0.20566802293073916,1,2187.8298391270796,7232.685831784896,4966.701409075589,8925.69907717001,0,0,0.9018590962716463,Sporadic,1,0,7,Mid,1,0.875,-1.0,0.6120748782663255,0.7943319770692608,0.9018590962716463,0.07619679789745132,0.11170948029080179,0.3685374391331628,0.015348469388403433,0,Master_Pool
STU_000104,20.055900915401086,Full-time,2,STEM,Declining,16.181588564927306,3,8,5,1468.663118932693,0.4712527536316161,1,2608.6483686176393,10539.208290419592,5556.1084808348505,9168.712194759997,1,0,0.8508340964406539,Consistent Saver,1,0,2,Early,1,0.375,-1.0,0.5270664109885199,0.5287472463683839,0.8508340964406539,0.19638601587988483,0.2332508725204503,0.17603320549425994,0.07055674948834692,0,Master_Pool
STU_010157,19.525141034413167,Full-time,1,Arts,Stable,14.225802510032569,1,8,7,1352.9586695214691,0.26624881772864295,1,4669.297444864049,9299.736045149764,5221.730532640392,9585.43269515119,0,0,0.7548449615232025,No Savings,3,0,6,Mid,1,0.125,0.0,0.6942227266747633,0.733751182271357,0.7548449615232025,0.22681260107396076,0.18004603863449645,0.3846113633373816,0.015949470586142968,0,Master_Pool
STU_006563,21.152052392393653,Full-time,2,Humanities,Stable,12.04606105281831,3,8,5,1244.3926081267953,0.4350437741451141,1,2859.768213470294,9474.067944383689,4716.323976887553,5005.971808860671,0,0,0.8913713285103335,Sporadic,2,0,10,Late,1,0.375,0.0,0.5522989561852334,0.5649562258548859,0.8913713285103335,0.21033530057916783,0.2066061111049456,0.3886494780926167,0.053436578276964054,0,Master_Pool
STU_009667,21.29554139548211,Full-time,2,Humanities,Declining,16.36088877901638,4,8,4,1611.1892155799721,0.23889367308599,1,4220.616522484374,8011.1797365154835,6935.128946195238,36459.116335677965,1,1,0.7059763506516539,Sporadic,2,0,3,Late,1,0.5,-1.0,0.7135790924177506,0.76110632691401,0.7059763506516539,0.15322180689076395,0.18376456403889985,0.3067895462088753,0.03566849955433869,0,Master_Pool
STU_003795,21.51418433245051,Part-time,3,Humanities,Stable,9.0,5,10,5,2329.382243353886,0.08834257969532654,1,2877.7850082069135,5781.302704980858,6805.955758404925,6114.900287810582,0,1,0.9519977382395135,No Savings,6,0,11,Mid,1,0.5,0.0,0.9688618071279439,0.9116574203046734,0.9519977382395135,0.2055088840152789,0.04973771040627657,0.6344309035639719,0.0034579991939392278,0,Master_Pool
STU_008440,22.419081242738564,Full-time,4,STEM,Declining,17.038630111934314,7,8,1,649.3077634744607,0.4081335731882974,0,0.0,11377.619635093217,3687.389006981165,13216.474927418907,0,1,0.9127478581407736,Sporadic,5,0,1,Late,1,0.875,-1.0,0.1724015641547097,0.5918664268117027,0.9127478581407736,0.07304517078448325,0.18942907183308685,0.14870078207735488,0.03247133061952062,0,Master_Pool
STU_008261,20.566451604527764,Part-time,2,Business,Declining,9.0,3,10,7,620.0243890095643,0.31755017239065614,0,0.0,8469.975855877117,5705.001231071185,12654.255846652904,0,0,0.8732299650464849,No Savings,3,0,3,Mid,1,0.3,-1.0,0.17496307336692785,0.6824498276093438,0.8732299650464849,0.2201439160162793,0.165051079442317,-0.02251846331653609,0.08189225360703131,0,Master_Pool
